Timestamp,Temperature,Humidity,Light Intensity,Co2 Concentration,Door Status,Motion Status
2025-07-15T11:44:02.468092,26.60,60.50,16,0,Open,Inactivity
2025-07-15T11:44:09.073422,26.60,60.50,17,0,Open,Inactivity
2025-07-15T11:44:14.585935,26.60,60.50,17,0,Open,Inactivity
2025-07-15T11:44:20.075851,26.60,60.50,17,0,Open,Inactivity
2025-07-15T11:44:25.501574,26.60,60.50,17,0,Open,Inactivity
2025-07-15T11:44:31.016640,26.60,60.50,18,0,Open,Inactivity
2025-07-15T11:44:36.450175,-,-,-,-,-,-
2025-07-15T11:44:42.028537,26.60,60.50,18,0,Open,Inactivity
2025-07-15T11:44:47.571447,26.60,60.50,18,0,Open,Inactivity
2025-07-15T11:44:53.071012,26.60,60.50,19,0,Open,Inactivity
2025-07-15T11:44:58.480131,-,-,-,-,-,-
2025-07-15T11:45:03.977758,26.60,60.50,18,0,Open,Inactivity
2025-07-15T11:45:09.425637,26.60,60.50,18,0,Open,Inactivity
2025-07-15T11:45:14.945414,26.60,60.50,18,0,Open,Inactivity
2025-07-15T11:45:20.403176,26.60,60.50,18,0,Open,Inactivity
2025-07-15T11:45:26.154930,26.60,60.50,18,0,Open,Inactivity
2025-07-15T11:45:31.677558,26.60,60.50,18,0,Open,Inactivity
2025-07-15T11:45:37.160218,26.60,60.50,20,0,Open,Inactivity
2025-07-15T11:45:42.669471,26.60,60.50,19,0,Open,Inactivity
2025-07-15T11:45:48.377087,26.50,60.50,22,0,Open,Inactivity
2025-07-15T11:45:53.897079,26.60,60.50,23,0,Open,Inactivity
2025-07-15T11:45:58.295335,-,-,-,-,-,-
2025-07-15T11:46:03.740345,26.60,60.50,21,400,Open,Inactivity
2025-07-15T11:46:09.247737,26.60,60.50,20,400,Open,Inactivity
2025-07-15T11:46:14.701797,26.60,60.50,18,400,Open,Inactivity
2025-07-15T11:46:20.204936,26.60,60.50,18,400,Open,Inactivity
2025-07-15T11:46:25.705092,26.50,60.50,17,400,Open,Inactivity
2025-07-15T11:46:31.207865,26.60,60.50,17,400,Open,Inactivity
2025-07-15T11:46:36.688201,26.60,60.50,17,400,Open,Inactivity
2025-07-15T11:46:47.332245,26.60,60.40,17,400,Open,Inactivity
2025-07-15T11:46:52.731444,26.60,60.40,17,400,Open,Inactivity
2025-07-15T11:46:58.264968,26.60,60.40,17,400,Open,Inactivity
2025-07-15T11:47:03.803045,26.50,60.40,17,400,Open,Inactivity
2025-07-15T11:47:11.568030,26.50,60.40,17,400,Open,Inactivity
2025-07-15T11:47:17.087848,26.50,60.50,16,400,Open,Inactivity
2025-07-15T11:47:27.651867,26.50,60.40,16,400,Open,Inactivity
2025-07-15T11:47:33.168784,26.50,60.50,15,400,Open,Inactivity
2025-07-15T11:47:41.594699,26.50,60.40,15,400,Open,Inactivity
2025-07-15T11:47:47.085236,26.50,60.40,14,400,Open,Inactivity
2025-07-15T11:47:52.569801,26.50,60.50,14,400,Open,Inactivity
2025-07-15T11:47:58.067268,26.50,60.50,14,400,Open,Moving
2025-07-15T11:48:02.452667,-,-,-,-,-,-
2025-07-15T11:48:07.910024,26.50,60.40,14,400,Open,Inactivity
2025-07-15T11:48:13.411413,26.50,60.40,13,400,Open,Inactivity
2025-07-15T11:48:18.863521,26.50,60.40,12,400,Open,Inactivity
2025-07-15T11:48:24.342452,26.50,60.50,12,400,Open,Inactivity
2025-07-15T11:48:29.808747,26.50,60.40,11,400,Open,Inactivity
2025-07-15T11:48:35.289454,26.50,60.40,11,400,Open,Inactivity
2025-07-15T11:48:40.703928,26.50,60.50,10,400,Open,Inactivity
2025-07-15T11:48:46.285088,-,-,-,-,-,-
2025-07-15T11:48:52.132019,-,-,-,-,-,-
2025-07-15T11:48:57.659972,26.50,60.40,10,400,Open,Inactivity
2025-07-15T11:49:03.176629,26.50,60.40,10,400,Open,Inactivity
2025-07-15T11:49:08.686077,26.50,60.50,10,400,Open,Inactivity
2025-07-15T11:49:14.257130,26.50,60.50,10,400,Open,Inactivity
2025-07-15T11:49:19.863649,26.50,60.40,10,400,Open,Inactivity
2025-07-15T11:49:25.381129,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:49:30.889204,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:49:36.429637,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:49:41.975834,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:49:47.449377,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:49:52.958394,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:49:58.452235,-,-,-,-,-,-
2025-07-15T11:50:03.980270,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:50:09.439153,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:50:14.941751,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:50:20.427258,-,-,-,-,-,-
2025-07-15T11:50:25.935974,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:50:31.391945,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:50:36.932059,26.50,60.50,9,400,Open,Inactivity
2025-07-15T11:50:42.409484,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:50:48.067285,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:50:53.503445,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:50:59.044805,26.50,60.50,10,400,Open,Inactivity
2025-07-15T11:51:04.609388,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:51:10.118475,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:51:15.652904,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:51:21.148534,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:51:26.687312,26.40,60.40,10,400,Open,Inactivity
2025-07-15T11:51:32.210800,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:51:37.672412,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:51:43.176336,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:51:48.731088,26.40,60.40,10,400,Open,Inactivity
2025-07-15T11:51:54.219961,26.40,60.40,10,400,Open,Inactivity
2025-07-15T11:51:59.706647,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:52:05.253243,26.40,60.40,10,400,Open,Inactivity
2025-07-15T11:52:10.661388,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:52:16.167450,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:52:21.707268,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:52:27.223074,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:52:32.661873,26.40,60.40,11,400,Open,Inactivity
2025-07-15T11:52:38.177006,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:52:42.620340,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:52:48.118193,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:52:52.507554,-,-,-,-,-,-
2025-07-15T11:52:56.917047,26.40,60.40,11,400,Open,Moving
2025-07-15T11:53:02.416404,-,-,-,-,-,-
2025-07-15T11:53:07.928097,26.40,60.50,10,400,Open,Inactivity
2025-07-15T11:53:13.435743,26.40,60.50,11,400,Open,Moving
2025-07-15T11:53:18.921287,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:53:24.410607,26.40,60.40,11,400,Open,Inactivity
2025-07-15T11:53:29.920342,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:53:35.465152,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:53:40.955601,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:53:46.622737,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:53:52.128057,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:53:58.322127,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:54:04.006428,26.40,60.50,11,400,Open,Inactivity
2025-07-15T11:54:09.418914,26.40,60.50,12,400,Open,Inactivity
2025-07-15T11:54:14.922709,26.40,60.50,12,400,Open,Inactivity
2025-07-15T11:54:20.393125,26.40,60.50,12,400,Open,Inactivity
2025-07-15T11:54:25.899120,26.40,60.50,12,400,Open,Inactivity
2025-07-15T11:54:31.388386,26.40,60.50,13,400,Open,Inactivity
2025-07-15T11:54:36.834390,26.40,60.50,13,400,Open,Inactivity
2025-07-15T11:54:42.317866,26.40,60.50,13,400,Open,Inactivity
2025-07-15T11:54:47.735712,26.40,60.50,14,400,Open,Inactivity
2025-07-15T11:54:53.251936,26.40,60.50,14,400,Open,Inactivity
2025-07-15T11:54:58.694098,26.40,60.50,14,400,Open,Inactivity
2025-07-15T11:55:04.166312,26.40,60.50,14,400,Open,Inactivity
2025-07-15T11:55:09.587925,26.40,60.50,14,400,Open,Inactivity
2025-07-15T11:55:15.093545,26.40,60.50,15,400,Open,Inactivity
2025-07-15T11:55:20.549740,26.40,60.50,15,400,Open,Inactivity
2025-07-15T11:55:26.038938,26.40,60.50,16,400,Open,Inactivity
2025-07-15T11:55:31.570456,26.40,60.50,16,400,Open,Inactivity
2025-07-15T11:55:37.063079,26.40,60.50,16,400,Open,Inactivity
2025-07-15T11:55:42.501824,26.40,60.50,16,400,Open,Inactivity
2025-07-15T11:55:47.984525,26.40,60.50,16,400,Open,Inactivity
2025-07-15T11:55:53.413467,26.40,60.50,16,400,Open,Inactivity
2025-07-15T11:55:58.825207,26.40,60.40,16,400,Open,Inactivity
2025-07-15T11:56:04.295289,26.40,60.50,16,400,Open,Inactivity
2025-07-15T11:56:09.711010,26.40,60.50,15,400,Open,Inactivity
2025-07-15T11:56:15.210985,26.30,60.50,16,400,Open,Inactivity
2025-07-15T11:56:20.686662,26.40,60.50,16,400,Open,Inactivity
2025-07-15T11:56:26.201130,26.30,60.50,16,400,Open,Inactivity
2025-07-15T11:56:31.699054,26.30,60.50,16,400,Open,Inactivity
2025-07-15T11:56:37.204025,26.40,60.50,17,400,Open,Inactivity
2025-07-15T11:56:42.707447,26.30,60.50,17,400,Open,Inactivity
2025-07-15T11:56:48.240681,26.30,60.50,17,400,Open,Inactivity
2025-07-15T11:56:53.668963,26.30,60.50,18,400,Open,Inactivity
2025-07-15T11:56:59.219305,26.30,60.50,18,400,Open,Inactivity
2025-07-15T11:57:04.799606,26.30,60.50,17,400,Open,Inactivity
2025-07-15T11:57:10.317535,26.30,60.50,17,400,Open,Inactivity
2025-07-15T11:57:15.791787,26.30,60.50,18,400,Open,Inactivity
2025-07-15T11:57:21.313421,26.30,60.50,19,400,Open,Inactivity
2025-07-15T11:57:26.758293,26.30,60.50,18,400,Open,Inactivity
2025-07-15T11:57:32.274350,26.30,60.50,18,400,Open,Inactivity
2025-07-15T11:57:37.724239,26.30,60.50,17,400,Open,Inactivity
2025-07-15T11:57:43.360636,26.30,60.50,18,400,Open,Inactivity
2025-07-15T11:57:48.977787,26.30,60.50,20,400,Open,Inactivity
2025-07-15T11:57:54.409370,26.30,60.50,23,400,Open,Inactivity
2025-07-15T11:57:59.896160,26.30,60.50,23,400,Open,Inactivity
2025-07-15T11:58:05.377269,26.30,60.50,23,400,Open,Moving
2025-07-15T11:58:10.845925,26.30,60.50,23,400,Open,Moving
2025-07-15T11:58:16.355125,26.30,60.50,23,400,Open,Inactivity
2025-07-15T11:58:21.736250,26.30,60.50,23,400,Open,Inactivity
2025-07-15T11:58:27.223421,26.30,60.50,23,400,Open,Inactivity
2025-07-15T11:58:32.646267,26.30,60.50,20,400,Open,Inactivity
2025-07-15T11:58:38.158847,26.30,60.50,21,400,Open,Inactivity
2025-07-15T11:58:43.566572,26.30,60.50,18,400,Open,Inactivity
2025-07-15T11:58:49.061073,26.30,60.50,19,400,Open,Inactivity
2025-07-15T11:58:54.489976,-,-,-,-,-,-
2025-07-15T11:58:59.977394,26.30,60.50,18,400,Open,Inactivity
2025-07-15T11:59:05.400659,26.30,60.50,19,400,Open,Inactivity
2025-07-15T11:59:10.913011,26.30,60.50,20,400,Open,Inactivity
2025-07-15T11:59:16.417434,-,-,-,-,-,-
2025-07-15T11:59:21.919626,26.30,60.50,20,400,Open,Inactivity
2025-07-15T11:59:27.423800,26.30,60.50,22,400,Open,Inactivity
2025-07-15T11:59:32.933129,26.30,60.50,22,400,Open,Inactivity
2025-07-15T11:59:38.394392,26.30,60.50,22,400,Open,Moving
2025-07-15T11:59:43.877887,26.30,60.50,22,400,Open,Inactivity
2025-07-15T11:59:49.366051,26.30,60.50,22,400,Open,Inactivity
2025-07-15T11:59:54.846409,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:00:00.391821,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:00:05.896925,26.30,60.50,22,400,Open,Moving
2025-07-15T12:00:11.405802,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:00:16.883695,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:00:22.577367,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:00:28.145348,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:00:33.705287,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:00:39.201928,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:00:44.690447,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:00:50.204505,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:00:55.683874,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:01:01.190524,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:01:06.697051,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:01:12.179405,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:01:17.871628,26.30,60.50,22,400,Open,Moving
2025-07-15T12:01:23.365751,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:01:28.791286,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:01:34.300788,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:01:39.754291,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:01:45.253785,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:01:50.681875,26.20,60.50,23,400,Open,Inactivity
2025-07-15T12:01:56.172488,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:02:01.693804,26.20,60.50,23,400,Open,Inactivity
2025-07-15T12:02:07.200402,26.30,60.50,23,400,Open,Inactivity
2025-07-15T12:02:12.772516,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:02:18.684470,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:02:24.276451,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:02:29.750579,26.30,60.50,22,400,Open,Inactivity
2025-07-15T12:02:35.363560,26.20,60.50,20,400,Open,Moving
2025-07-15T12:02:40.877772,26.20,60.50,21,400,Open,Inactivity
2025-07-15T12:02:46.463587,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:02:51.995574,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:02:57.467069,26.20,60.50,24,400,Open,Moving
2025-07-15T12:03:02.975663,26.20,60.50,22,400,Open,Inactivity
2025-07-15T12:03:08.449438,26.20,60.50,22,400,Open,Inactivity
2025-07-15T12:03:14.086078,26.20,60.50,24,400,Open,Moving
2025-07-15T12:03:19.749906,26.20,60.50,22,400,Open,Inactivity
2025-07-15T12:03:25.267487,26.20,60.50,22,400,Open,Inactivity
2025-07-15T12:03:30.744810,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:03:36.254454,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:03:41.689448,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:03:47.211730,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:03:52.652577,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:03:58.159412,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:04:03.677801,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:04:09.101676,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:04:14.560073,26.20,60.50,22,400,Open,Inactivity
2025-07-15T12:04:20.293910,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:04:25.690061,26.20,60.50,21,400,Open,Inactivity
2025-07-15T12:04:31.165145,26.20,60.50,20,400,Open,Inactivity
2025-07-15T12:04:36.675718,26.20,60.50,19,400,Open,Inactivity
2025-07-15T12:04:42.142284,26.20,60.50,19,400,Open,Moving
2025-07-15T12:04:47.515606,26.20,60.50,19,400,Open,Inactivity
2025-07-15T12:04:52.978546,26.20,60.50,18,400,Open,Inactivity
2025-07-15T12:04:58.381248,26.20,60.50,18,400,Open,Inactivity
2025-07-15T12:05:03.796622,26.20,60.50,18,400,Open,Inactivity
2025-07-15T12:05:09.448226,26.20,60.50,19,400,Open,Inactivity
2025-07-15T12:05:14.928239,26.20,60.50,20,400,Open,Inactivity
2025-07-15T12:05:20.461729,-,-,-,-,-,-
2025-07-15T12:05:25.955371,26.20,60.50,18,400,Open,Inactivity
2025-07-15T12:05:31.396892,26.20,60.50,17,400,Open,Inactivity
2025-07-15T12:05:36.850506,26.20,60.50,17,400,Open,Inactivity
2025-07-15T12:05:42.320647,26.20,60.50,17,400,Open,Inactivity
2025-07-15T12:05:47.737585,26.20,60.50,18,400,Open,Inactivity
2025-07-15T12:05:53.209473,26.20,60.50,23,400,Open,Inactivity
2025-07-15T12:05:58.692722,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:06:04.186604,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:06:09.633924,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:06:15.119876,26.20,60.50,23,400,Open,Inactivity
2025-07-15T12:06:20.583075,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:06:26.051023,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:06:31.473423,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:06:36.994361,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:06:42.402298,-,-,-,-,-,-
2025-07-15T12:06:47.897802,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:06:53.403719,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:06:58.879068,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:07:04.373771,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:07:09.856634,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:07:15.366863,26.10,60.50,24,400,Open,Inactivity
2025-07-15T12:07:20.925584,26.20,60.50,24,400,Open,Moving
2025-07-15T12:07:26.464672,-,-,-,-,-,-
2025-07-15T12:07:31.973843,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:07:37.410240,26.10,60.50,24,400,Open,Inactivity
2025-07-15T12:07:42.900213,26.20,60.50,24,400,Open,Inactivity
2025-07-15T12:07:48.414103,-,-,-,-,-,-
2025-07-15T12:07:53.950637,26.10,60.50,24,400,Open,Inactivity
2025-07-15T12:07:59.432866,26.10,60.50,24,400,Open,Inactivity
2025-07-15T12:08:04.928210,26.10,60.50,24,400,Open,Inactivity
2025-07-15T12:08:10.392266,26.10,60.50,24,400,Open,Inactivity
2025-07-15T12:08:15.870609,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:08:21.319418,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:08:26.744587,26.20,60.50,25,400,Open,Inactivity
2025-07-15T12:08:32.241319,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:08:37.696604,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:08:43.213321,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:08:48.697534,26.10,60.50,25,400,Open,Moving
2025-07-15T12:08:54.234961,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:08:59.821656,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:09:05.417791,26.10,60.60,25,400,Open,Inactivity
2025-07-15T12:09:10.935744,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:09:16.398299,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:09:21.866171,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:09:27.367578,26.10,60.50,25,400,Open,Moving
2025-07-15T12:09:32.830107,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:09:38.311317,26.10,60.60,25,400,Open,Inactivity
2025-07-15T12:09:43.745118,26.10,60.60,25,400,Open,Inactivity
2025-07-15T12:09:49.220894,26.10,60.60,25,400,Open,Inactivity
2025-07-15T12:09:54.560074,26.10,60.50,25,400,Open,Inactivity
2025-07-15T12:10:00.154198,26.10,60.60,26,400,Open,Inactivity
2025-07-15T12:10:05.632726,26.10,60.50,26,400,Open,Inactivity
2025-07-15T12:10:11.097218,26.10,60.60,26,400,Open,Inactivity
2025-07-15T12:10:16.566030,26.10,60.50,26,400,Open,Inactivity
2025-07-15T12:10:22.046327,26.10,60.50,27,400,Open,Inactivity
